shipment_id,supplier_id,product_id,store_id,shipment_date,quantity
3084,175,3792,67,2024-05-15,655
3085,401,3030,17,2024-09-21,54
3086,138,4761,46,2024-11-04,839
3087,454,539,56,2025-09-05,928
3088,85,1071,40,2025-08-24,77
3089,170,2509,54,2024-01-20,751
3090,405,4687,66,2024-06-16,572
3091,135,3138,4,2025-05-18,109
3092,76,3972,52,2025-10-31,971
3093,50,389,30,2025-03-05,385
3094,257,2846,80,2025-03-19,124
3095,472,4032,31,2024-05-02,366
3096,373,2355,43,2024-08-22,680
3097,175,2804,30,2024-05-05,408
3098,223,4550,78,2024-08-24,899
3099,60,4046,3,2025-08-29,976
3100,90,527,71,2024-12-29,63
3101,236,3940,95,2024-07-30,555
3102,337,1624,51,2024-09-11,385
3103,288,1117,85,2024-06-11,833
3104,469,242,98,2025-04-23,713
3105,9,2574,60,2025-10-04,672
3106,58,4731,18,2025-04-28,190
3107,46,2239,64,2024-11-13,603
3108,193,897,26,2024-04-08,980
3109,174,3488,44,2025-03-09,505
3110,256,3851,94,2024-07-04,638
3111,239,4491,38,2025-12-14,427
3112,112,317,40,2024-06-03,464
3113,133,876,95,2024-12-19,419
3114,79,2555,53,2024-04-18,526
3115,207,1624,19,2024-05-29,537
3116,211,1166,2,2025-09-29,370
3117,144,3240,89,2025-11-17,217
3118,140,2455,59,2024-08-18,827
3119,498,4423,37,2025-06-20,318
3120,345,1618,57,2024-01-03,584
3121,102,2143,50,2024-11-11,548
3122,458,2041,73,2024-12-03,791
3123,305,1393,42,2024-01-20,632
3124,375,1382,100,2025-07-05,251
3125,367,185,80,2024-10-23,231
3126,313,2333,48,2024-03-07,674
3127,485,3584,93,2024-07-01,352
3128,413,3665,88,2025-12-24,252
3129,187,4759,19,2025-04-02,875
3130,383,3114,7,2024-03-17,880
3131,180,3902,67,2025-11-25,330
3132,442,3111,9,2025-01-03,476
3133,228,2759,15,2024-11-03,344
3134,239,2680,12,2024-11-18,479
3135,32,1193,58,2024-11-08,864
3136,483,3820,26,2024-06-14,368
3137,475,4057,65,2024-09-07,326
3138,170,3013,43,2024-10-05,824
3139,429,4766,10,2025-07-08,444
3140,98,2273,95,2025-04-08,580
3141,319,3157,37,2025-05-09,369
3142,468,1208,34,2024-05-14,845
3143,487,4242,34,2025-05-06,89
3144,260,4304,95,2025-07-15,122
3145,86,3232,95,2024-11-23,654
3146,45,3569,31,2024-09-17,184
3147,95,1319,13,2024-11-27,724
3148,386,3837,73,2025-09-15,846
3149,393,4108,20,2025-06-24,575
3150,102,1309,94,2025-12-14,207
3151,326,2649,81,2025-01-08,886
3152,58,2557,85,2025-09-08,674
3153,45,4024,27,2025-05-18,986
3154,254,3989,9,2025-07-04,845
3155,8,3020,84,2024-08-14,152
3156,45,1930,71,2024-05-05,940
3157,66,4752,38,2025-06-03,404
3158,344,52,77,2025-09-09,185
3159,159,2270,86,2024-09-15,234
3160,268,3734,88,2025-08-14,679
3161,329,642,30,2024-12-04,199
3162,491,1006,53,2024-10-01,242
3163,382,2503,71,2024-03-15,271
3164,34,1021,96,2025-03-30,495
3165,230,680,25,2025-10-02,110
3166,166,709,71,2025-04-05,625
3167,455,1740,46,2024-03-09,312
3168,116,399,53,2025-11-20,686
3169,322,4371,83,2025-01-18,156
3170,41,3070,48,2024-12-03,400
3171,36,1256,61,2024-08-11,313
3172,430,2087,22,2025-04-05,326
3173,9,4709,90,2025-05-16,391
3174,14,3049,50,2024-02-25,755
3175,379,1269,5,2025-08-05,417
3176,94,753,5,2025-01-31,454
3177,409,647,78,2024-02-22,484
3178,289,3508,83,2024-11-23,172
3179,73,1513,9,2025-06-18,583
3180,216,4103,86,2025-02-25,398
3181,260,4654,12,2024-09-18,292
3182,177,4708,13,2024-06-24,84
3183,159,1823,23,2025-07-24,850
3184,125,1857,33,2024-10-24,109
3185,98,3386,31,2024-07-06,739
3186,91,4380,6,2025-01-29,524
3187,267,4065,76,2024-08-13,849
3188,73,2257,29,2025-03-26,692
3189,424,382,100,2024-12-18,137
3190,287,962,26,2024-08-10,746
3191,358,2572,51,2025-12-30,122
3192,374,2035,6,2024-03-12,208
3193,122,1174,24,2025-04-10,715
3194,443,1255,29,2025-03-09,136
3195,388,3161,37,2024-01-05,617
3196,463,4899,90,2025-04-05,887
3197,195,3748,16,2024-04-27,559
3198,451,4841,3,2024-05-26,324
3199,86,3645,72,2024-02-21,810
3200,245,55,12,2024-01-20,758
3201,79,2662,40,2024-03-11,63
3202,409,856,49,2025-04-23,141
3203,432,3485,48,2025-01-30,146
3204,207,2482,25,2025-04-22,337
3205,162,3270,86,2024-09-14,900
3206,205,3156,94,2024-10-23,509
3207,496,4733,29,2025-12-13,756
3208,2,2769,16,2025-07-08,75
3209,370,2015,93,2024-01-29,851
3210,187,2646,58,2025-05-21,149
3211,453,4275,49,2025-09-20,463
3212,120,346,44,2025-05-11,482
3213,273,4658,7,2024-04-08,519
3214,414,172,80,2024-05-13,625
3215,367,4739,28,2024-07-06,333
3216,292,2585,26,2025-03-12,83
3217,366,3963,78,2024-09-06,820
3218,480,1278,43,2024-01-09,631
3219,344,727,93,2024-10-12,92
3220,193,2098,89,2025-04-26,81
3221,444,1325,34,2024-05-14,185
3222,466,2209,99,2025-08-17,922
3223,166,2244,26,2025-04-24,208
3224,1,1062,14,2024-09-18,727
3225,407,3920,52,2024-07-22,932
3226,37,4901,92,2025-04-07,992
3227,168,3555,68,2025-01-20,603
3228,208,3254,4,2025-02-02,770
3229,291,1652,31,2025-09-01,166
3230,57,4801,59,2024-11-12,537
3231,28,4814,66,2025-08-29,171
3232,360,708,67,2025-05-23,159
3233,158,3499,51,2025-08-27,907
3234,418,2712,94,2024-03-08,911
3235,412,4732,62,2025-08-05,345
3236,443,1210,43,2024-03-28,799
3237,68,3574,51,2025-06-13,507
3238,30,1639,58,2025-06-10,226
3239,65,2298,92,2024-10-10,953
3240,241,4334,53,2024-08-15,721
3241,72,2025,29,2025-06-01,890
3242,422,2878,5,2024-12-31,880
3243,200,125,89,2024-04-05,720
3244,315,1605,30,2024-08-04,649
3245,421,492,66,2025-04-06,190
3246,228,4850,80,2024-05-23,722
3247,81,1216,34,2024-06-06,240
3248,92,1215,9,2024-09-08,950
3249,481,748,82,2024-02-18,95
3250,187,83,50,2024-09-14,839
3251,326,4159,72,2024-11-07,90
3252,273,2799,48,2025-07-06,499
3253,240,2323,23,2024-03-21,852
3254,285,4905,19,2025-12-12,122
3255,155,3645,18,2024-01-05,967
3256,61,1595,85,2024-11-22,757
3257,495,277,18,2024-11-14,190
3258,388,1063,30,2025-04-20,592
3259,413,4341,46,2025-06-12,387
3260,386,2866,100,2025-07-06,247
3261,273,3650,53,2025-09-19,980
3262,407,3564,92,2025-03-18,936
3263,396,4571,100,2025-02-28,621
3264,388,3312,87,2024-02-05,60
3265,320,2559,26,2025-12-17,670
3266,445,4844,35,2025-11-07,860
3267,262,2307,81,2025-02-08,338
3268,397,1794,31,2025-10-06,612
3269,262,554,42,2024-08-16,243
3270,219,450,12,2024-04-05,167
3271,265,4866,98,2025-07-08,821
3272,111,1311,76,2025-10-08,724
3273,111,3385,22,2024-01-16,821
3274,130,3410,22,2024-03-20,357
3275,132,2258,49,2025-03-28,837
3276,252,4667,34,2024-03-05,151
3277,154,4001,86,2025-03-16,976
3278,359,596,44,2025-04-06,580
3279,448,175,15,2025-04-29,204
3280,490,2544,61,2024-03-27,112
3281,351,1808,8,2025-11-02,583
3282,305,1254,21,2025-03-11,655
3283,432,831,49,2025-05-07,339
3284,451,4642,39,2024-02-26,386
3285,387,2737,17,2025-08-17,825
3286,189,3428,53,2025-04-22,80
3287,283,3145,27,2025-03-13,645
3288,46,3535,35,2024-02-29,552
3289,370,3921,82,2025-09-05,340
3290,189,3602,91,2024-06-23,242
3291,453,1649,4,2025-04-28,529
3292,343,3340,30,2024-12-02,422
3293,144,227,94,2025-01-24,739
3294,174,4463,80,2024-07-29,791
3295,141,1710,83,2024-04-04,608
3296,182,3924,29,2024-03-04,972
3297,105,4339,59,2025-01-20,125
3298,401,2844,90,2024-01-11,833
3299,293,4411,94,2025-12-22,235
3300,483,3518,34,2024-01-13,483
3301,436,3037,80,2025-10-24,207
3302,239,1785,86,2025-10-20,442
3303,387,4319,22,2025-12-10,468
3304,425,2524,96,2024-12-27,738
3305,322,4964,4,2024-10-14,731
3306,353,254,55,2024-01-24,937
3307,168,932,70,2025-11-01,192
3308,131,4613,66,2024-03-03,310
3309,290,1015,94,2025-03-10,439
3310,28,2699,51,2025-04-21,444
3311,421,4762,63,2024-12-24,758
3312,442,3740,53,2024-10-13,690
3313,463,3835,38,2025-07-23,912
3314,417,1110,45,2025-12-03,788
3315,54,2813,11,2024-12-29,494
3316,228,2095,87,2024-01-18,186
3317,461,2704,30,2025-02-06,668
3318,427,967,45,2025-02-21,326
3319,372,1002,78,2025-07-14,411
3320,194,2480,37,2024-01-18,759
3321,20,1418,44,2024-08-05,332
3322,194,4327,66,2024-10-15,703
3323,174,692,70,2025-03-16,927
3324,13,3252,62,2025-08-19,375
3325,415,1663,71,2025-04-23,315
3326,301,2862,79,2024-01-20,600
3327,107,4187,32,2024-04-02,331
3328,279,3132,3,2024-07-16,94
3329,258,4060,42,2025-11-30,579
3330,448,796,12,2024-10-26,594
3331,21,3790,43,2024-05-15,518
3332,302,1660,75,2025-06-22,360
3333,223,1845,74,2024-03-24,414
3334,116,2661,83,2025-06-20,863
3335,472,2040,82,2025-05-26,660
3336,188,4018,27,2024-01-01,869
3337,450,3236,40,2025-03-16,721
3338,300,3758,44,2024-12-08,465
3339,326,817,24,2025-02-17,891
3340,375,1151,92,2024-01-17,548
3341,282,4470,61,2025-05-29,461
3342,147,1605,35,2024-12-26,281
3343,91,4274,75,2024-04-29,842
3344,188,398,22,2025-12-14,92
3345,170,541,14,2025-01-07,862
3346,355,1901,49,2024-07-21,730
3347,407,2089,72,2025-10-25,964
3348,359,2880,70,2025-11-13,989
3349,95,3327,90,2024-12-20,620
3350,376,439,61,2025-12-30,522
3351,68,4120,66,2024-02-19,773
3352,31,4082,3,2025-08-05,620
3353,72,1047,28,2024-09-05,628
3354,419,3660,3,2025-11-04,274
3355,190,2313,2,2024-11-29,217
3356,141,2510,89,2024-12-16,760
3357,336,392,22,2025-04-04,86
3358,303,3393,78,2025-08-26,580
3359,191,3052,74,2024-07-25,609
3360,240,92,100,2024-03-10,907
3361,382,744,30,2025-09-09,811
3362,102,3859,61,2024-03-31,155
3363,168,2245,35,2024-07-14,284
3364,211,2019,1,2024-08-03,270
3365,20,359,89,2025-08-29,602
3366,55,352,87,2025-12-03,833
3367,87,4336,28,2025-03-06,897
3368,436,987,98,2024-01-10,341
3369,163,1297,89,2024-07-09,331
3370,87,1426,66,2024-07-02,879
3371,423,3257,28,2024-05-12,489
3372,318,4590,8,2025-04-11,251
3373,251,1618,71,2025-02-10,568
3374,298,4061,1,2024-04-12,517
3375,469,4723,83,2024-12-14,660
3376,489,2020,4,2025-02-26,251
3377,71,1967,93,2025-11-12,855
3378,105,84,63,2025-05-28,367
3379,116,3755,93,2024-07-06,997
3380,210,2737,79,2024-12-08,921
3381,383,658,38,2024-06-03,400
3382,353,4907,25,2024-09-20,161
3383,308,1364,20,2024-04-19,967
3384,496,4672,25,2025-12-03,199
3385,409,2767,46,2024-08-06,999
3386,366,1002,1,2025-09-30,815
3387,477,4194,2,2024-06-07,233
3388,281,1936,50,2025-09-23,732
3389,171,2453,94,2025-03-10,303
3390,435,2626,16,2025-06-01,217
3391,19,3678,52,2024-10-10,122
3392,86,1428,4,2024-04-06,529
3393,429,807,71,2025-06-09,778
3394,336,939,38,2024-08-15,976
3395,310,4164,84,2024-05-18,342
3396,144,1451,75,2025-12-27,645
3397,61,4312,72,2024-07-04,548
3398,64,3687,26,2024-08-18,895
3399,341,4126,63,2025-02-26,54
3400,45,4550,91,2025-04-22,356
3401,380,4362,72,2024-11-05,713
3402,255,393,90,2025-10-28,332
3403,332,2736,4,2025-07-14,560
3404,199,2779,11,2024-11-16,194
3405,233,1203,61,2025-12-22,139
3406,418,761,64,2025-03-10,110
3407,341,589,27,2024-10-01,982
3408,261,2659,25,2025-12-30,584
3409,389,2418,94,2025-12-31,863
3410,83,318,61,2024-08-22,445
3411,380,4927,67,2025-05-11,96
3412,180,793,96,2025-11-16,651
3413,42,3343,70,2025-09-13,312
3414,41,1998,12,2025-12-20,752
3415,437,3582,96,2024-05-30,274
3416,440,4675,99,2025-12-09,137
3417,242,717,73,2025-02-27,421
3418,433,2341,52,2025-03-26,989
3419,390,2489,56,2024-01-19,956
3420,98,736,41,2025-01-16,901
3421,399,4850,70,2025-01-26,786
3422,330,339,97,2025-04-10,427
3423,310,1951,69,2025-03-08,578
3424,359,4344,95,2025-10-24,187
3425,373,3304,8,2024-10-09,288
3426,10,4639,25,2024-03-11,972
3427,369,1718,61,2024-06-08,714
3428,242,1914,61,2024-02-19,217
3429,266,2765,51,2024-08-18,525
3430,471,2357,84,2025-12-20,674
3431,357,3285,91,2025-06-14,388
3432,137,3111,36,2025-11-07,190
3433,426,221,65,2025-05-07,970
3434,405,2260,28,2024-08-16,137
3435,461,3463,59,2025-09-24,214
3436,247,1739,41,2025-03-31,399
3437,271,2043,92,2024-02-10,434
3438,363,2758,68,2025-01-19,934
3439,190,3787,20,2025-08-26,110
3440,186,2946,61,2024-02-11,826
3441,18,3183,21,2024-06-25,657
3442,45,282,4,2024-01-08,813
3443,191,1589,1,2024-07-11,319
3444,22,4348,22,2024-05-05,191
3445,30,3110,6,2025-11-26,440
3446,309,1911,10,2025-11-13,89
3447,481,1925,73,2024-10-26,750
3448,88,3253,16,2024-05-17,327
3449,183,697,77,2025-10-09,682
3450,474,2184,5,2024-10-18,51
3451,87,4372,92,2025-04-30,51
3452,185,3837,7,2025-10-21,379
3453,291,3374,33,2024-08-01,78
3454,169,4159,87,2024-05-11,864
3455,50,465,58,2025-09-01,972
3456,356,1360,25,2025-03-05,883
3457,243,2942,54,2024-08-11,280
3458,456,4719,78,2025-12-06,91
3459,434,1146,42,2025-01-07,875
3460,486,2541,4,2025-08-07,102
3461,491,199,78,2024-07-04,950
3462,131,794,58,2025-10-14,939
3463,450,3281,46,2025-07-06,533
3464,53,1840,54,2024-12-09,500
3465,20,1951,1,2024-06-05,198
3466,280,3757,55,2025-03-13,420
3467,314,2236,20,2024-06-15,405
3468,172,156,97,2024-05-23,211
3469,244,4806,82,2025-05-24,137
3470,169,68,60,2024-05-01,354
3471,157,4462,93,2025-09-04,979
3472,78,2913,16,2024-07-16,684
3473,282,4756,100,2025-11-17,808
3474,43,2764,12,2025-12-28,884
3475,122,3633,32,2025-08-02,355
3476,376,314,98,2025-12-12,869
3477,183,3646,41,2024-08-03,576
3478,141,4282,34,2024-07-09,83
3479,210,3355,58,2025-06-11,623
3480,164,3032,38,2024-04-17,245
3481,468,3966,71,2025-06-17,63
3482,459,1318,72,2025-05-26,473
3483,494,3484,67,2024-01-22,588
3484,485,4488,91,2024-02-18,594
3485,39,1444,39,2025-08-17,771
3486,213,4205,96,2024-09-30,63
3487,203,2164,12,2024-05-11,91
3488,446,2205,7,2025-07-25,914
3489,182,414,97,2024-02-29,829
3490,345,3072,42,2025-12-07,796
3491,235,4192,12,2025-09-04,758
3492,51,987,40,2025-02-08,700
3493,256,3547,6,2025-06-28,542
3494,246,3487,36,2025-11-27,241
3495,229,4108,87,2025-03-30,719
3496,376,167,49,2025-09-12,780
3497,364,4751,7,2025-01-11,385
3498,24,3889,53,2024-09-17,584
3499,346,3351,10,2024-08-12,390
3500,38,4900,23,2024-06-10,509
3501,108,1429,81,2025-10-29,807
3502,404,4198,52,2025-08-01,214
3503,2,1433,76,2025-06-27,112
3504,280,1032,91,2025-06-22,363
3505,221,4441,59,2025-10-25,117
3506,105,155,55,2024-01-02,780
3507,381,2725,34,2024-08-17,883
3508,42,626,21,2024-01-17,373
3509,407,4451,29,2025-08-05,403
3510,339,4944,12,2025-09-01,233
3511,298,574,68,2024-08-03,570
3512,426,4693,44,2025-09-26,118
3513,109,920,8,2025-10-11,591
3514,109,2592,86,2025-03-17,947
3515,494,1145,42,2024-08-30,691
3516,155,3475,85,2024-05-10,701
3517,90,3359,37,2024-10-15,623
3518,195,790,74,2025-02-19,684
3519,224,4059,15,2025-02-22,857
3520,62,2613,57,2025-04-15,352
3521,108,3539,41,2025-01-29,108
3522,17,929,17,2024-09-13,229
3523,229,2337,73,2024-08-10,492
3524,497,1833,6,2024-08-25,290
3525,400,1415,26,2024-01-21,624
3526,352,3975,37,2025-01-21,376
3527,136,2861,88,2024-05-22,450
3528,429,1222,30,2025-07-14,711
3529,61,1491,48,2025-07-11,603
3530,431,1259,42,2025-01-20,409
3531,327,1523,8,2024-06-15,221
3532,286,444,81,2024-12-17,823
3533,306,1782,69,2025-05-22,125
3534,486,2757,47,2025-06-01,154
3535,314,2444,78,2025-10-13,375
3536,4,3547,18,2025-01-09,266
3537,18,1192,68,2024-06-13,632
3538,177,712,92,2025-08-21,868
3539,206,163,92,2024-10-03,911
3540,129,2785,23,2024-06-02,785
3541,139,2432,84,2024-05-06,950
3542,303,804,60,2025-12-13,551
3543,395,324,51,2024-06-06,854
3544,130,3779,2,2025-08-22,644
3545,34,4380,22,2025-05-02,413
3546,107,680,11,2025-01-29,571
3547,11,1467,35,2024-05-25,123
3548,377,2447,51,2024-04-10,560
3549,260,2727,71,2025-07-16,85
3550,316,171,82,2025-02-15,970
3551,194,3643,21,2025-03-15,252
3552,281,4412,13,2025-02-08,173
3553,15,1244,63,2025-12-29,980
3554,126,522,56,2025-03-01,169
3555,156,1349,62,2025-01-02,901
3556,169,3335,17,2024-04-29,664
3557,59,1549,67,2024-07-18,492
3558,266,2482,22,2025-06-01,512
3559,470,4214,40,2025-09-18,846
3560,394,1361,97,2025-12-27,812
3561,270,1793,89,2024-05-01,851
3562,450,2118,70,2024-04-24,1000
3563,157,4647,25,2025-09-01,244
3564,36,1822,8,2024-11-29,271
3565,124,406,89,2024-11-02,254
3566,486,3888,48,2025-02-27,738
3567,307,2469,73,2024-07-20,765
3568,399,4915,69,2024-08-27,560
3569,323,4365,96,2024-07-24,452
3570,460,1280,31,2025-11-24,956
3571,466,1493,43,2025-11-10,603
3572,246,79,59,2024-06-23,219
3573,345,4836,73,2025-11-14,885
3574,256,3630,67,2024-09-15,948
3575,418,47,85,2024-03-08,449
3576,466,3908,60,2025-05-26,194
3577,136,3832,1,2024-11-06,916
3578,409,3525,19,2024-01-02,541
3579,268,4273,76,2024-02-16,110
3580,252,2498,64,2025-07-12,379
3581,480,3143,61,2025-01-03,762
3582,371,4943,21,2024-12-14,823
3583,425,4073,2,2025-11-18,589
3584,319,3007,41,2024-11-14,366
3585,23,3083,88,2025-10-09,697
3586,372,909,65,2025-05-18,614
3587,104,1212,54,2024-07-14,743
3588,232,3639,27,2024-08-08,695
3589,119,35,71,2025-12-07,797
3590,470,3921,76,2024-02-28,969
3591,178,2272,54,2024-07-01,449
3592,144,3573,14,2025-09-08,712
3593,61,1466,96,2024-05-31,245
3594,462,666,18,2025-12-06,226
3595,138,2415,61,2025-02-07,809
3596,156,2926,67,2025-08-13,725
3597,182,1643,33,2024-07-07,649
3598,223,2126,95,2025-10-01,792
3599,203,596,18,2024-01-21,797
3600,332,1979,42,2025-01-01,621
3601,239,566,81,2024-09-09,962
3602,119,1299,12,2025-08-12,729
3603,199,936,69,2024-04-10,903
3604,223,4384,64,2024-12-27,622
3605,226,905,38,2025-12-19,741
3606,225,2550,100,2024-09-15,99
3607,223,3510,3,2024-10-07,305
3608,287,1510,96,2024-08-18,103
3609,86,1980,9,2025-05-02,196
3610,190,1481,68,2025-03-26,631
3611,260,2581,87,2024-10-06,657
3612,113,63,47,2024-06-13,894
3613,449,1669,8,2024-12-28,899
3614,301,2205,7,2025-10-16,207
3615,42,3327,20,2025-11-20,120
3616,30,4687,88,2024-05-21,82
3617,65,3299,91,2024-08-11,354
3618,275,2102,51,2024-07-23,195
3619,202,2077,58,2024-04-14,414
3620,270,3809,87,2025-01-23,262
3621,447,2605,14,2025-12-28,69
3622,161,2049,87,2024-01-02,314
3623,438,3791,14,2025-10-28,324
3624,256,2811,63,2025-03-19,633
3625,289,1909,21,2025-01-28,512
3626,95,2801,22,2024-12-14,794
3627,408,1040,62,2024-04-22,625
3628,12,2344,41,2025-03-07,83
3629,299,3883,75,2025-07-01,305
3630,233,1791,84,2024-06-22,192
3631,178,2357,90,2024-06-25,847
3632,34,3580,78,2024-05-15,747
3633,393,16,12,2025-07-02,132
3634,271,4037,21,2025-12-10,941
3635,32,1090,42,2024-08-11,645
3636,329,3932,59,2024-09-29,252
3637,80,2744,2,2024-08-12,558
3638,171,2151,9,2024-01-30,454
3639,183,255,62,2025-12-27,96
3640,181,1519,84,2024-08-18,950
3641,497,614,48,2025-02-12,334
3642,358,1821,40,2024-03-01,637
3643,386,3803,15,2024-02-07,264
3644,100,1043,88,2024-03-15,140
3645,181,2799,65,2024-04-22,280
3646,405,1827,34,2025-11-23,413
3647,288,4288,63,2025-12-16,139
3648,380,315,91,2024-09-19,601
3649,180,2799,67,2025-04-28,920
3650,350,4747,47,2024-11-28,876
3651,369,4467,79,2024-01-21,72
3652,399,1631,59,2025-06-03,123
3653,491,1741,85,2025-07-08,783
3654,416,153,36,2024-08-10,789
3655,201,4046,39,2025-05-01,592
3656,273,1618,84,2025-08-09,420
3657,307,4731,35,2024-04-06,265
3658,135,41,14,2024-06-29,432
3659,431,4580,40,2024-04-26,842
3660,291,1737,47,2025-05-29,58
3661,500,2415,10,2024-03-15,250
3662,358,4520,2,2025-12-18,265
3663,290,1029,39,2025-04-16,185
3664,263,2716,1,2024-04-11,890
3665,123,251,47,2025-07-11,56
3666,143,2812,71,2024-10-12,622
3667,319,4966,42,2025-06-09,88
3668,15,2969,98,2024-01-11,376
3669,188,1787,77,2025-06-06,726
3670,245,3202,20,2024-08-25,850
3671,314,3626,85,2024-08-26,399
3672,272,1688,92,2024-04-16,864
3673,252,536,50,2024-11-19,618
3674,310,2138,9,2025-03-24,155
3675,299,3323,22,2025-02-01,429
3676,159,131,85,2025-06-20,991
3677,401,3300,62,2025-01-09,676
3678,43,143,67,2025-11-17,949
3679,450,2337,73,2025-05-03,683
3680,324,1414,68,2025-04-15,144
3681,340,2241,68,2024-08-31,288
3682,157,661,87,2025-06-09,303
3683,403,2640,11,2025-06-08,421
3684,471,1720,12,2025-11-24,386
3685,479,2793,71,2025-12-10,565
3686,431,810,30,2025-07-27,820
3687,147,305,73,2025-02-20,512
3688,479,1962,22,2024-11-25,418
3689,200,3404,49,2024-12-01,59
3690,379,4264,64,2025-05-23,374
3691,224,1962,30,2025-03-16,536
3692,140,2801,71,2024-12-06,583
3693,408,4081,41,2024-06-06,421
3694,460,3736,48,2024-03-20,922
3695,46,2090,4,2025-04-20,188
3696,433,831,13,2025-02-17,328
3697,358,2153,66,2025-03-19,179
3698,48,1957,18,2024-06-24,887
3699,3,250,25,2025-05-04,740
3700,484,4693,32,2024-07-26,780
3701,395,910,33,2025-04-22,478
3702,147,550,52,2024-07-12,582
3703,68,2344,93,2024-04-17,365
3704,42,4008,18,2025-06-09,681
3705,127,4399,29,2025-08-10,153
3706,74,4477,4,2025-08-22,380
3707,466,3226,12,2025-09-07,761
3708,54,4227,25,2025-07-06,549
3709,19,3232,58,2025-03-27,818
3710,163,2375,41,2025-02-02,260
3711,464,2032,95,2025-10-31,245
3712,373,4264,40,2024-06-26,974
3713,197,158,72,2025-03-23,964
3714,436,535,41,2025-02-10,691
3715,151,626,25,2025-10-30,968
3716,449,1186,41,2025-05-27,393
3717,321,148,95,2025-06-05,972
3718,473,3917,40,2025-07-10,197
3719,412,3486,23,2025-07-05,610
3720,380,2465,71,2024-07-31,817
3721,423,3108,82,2025-12-31,585
3722,70,3457,98,2025-07-05,562
3723,117,1211,57,2024-01-31,685
3724,265,535,37,2025-08-09,763
3725,287,4086,90,2024-08-09,426
3726,132,4967,35,2024-03-09,801
3727,121,2267,98,2025-11-28,743
3728,97,2632,48,2024-08-19,970
3729,85,2856,90,2025-09-16,403
3730,165,1946,1,2024-12-20,857
3731,230,3866,60,2025-01-26,852
3732,441,2366,47,2024-11-11,346
3733,340,423,4,2025-04-29,867
3734,345,1248,40,2024-07-07,755
3735,386,1910,14,2025-05-17,669
3736,13,4764,75,2025-06-24,160
3737,31,4476,31,2025-04-06,774
3738,39,2916,14,2024-08-14,364
3739,304,2653,89,2025-08-29,369
3740,280,338,29,2025-02-17,574
3741,170,4029,29,2024-12-16,171
3742,480,1842,26,2024-12-27,296
3743,217,2149,14,2025-01-22,636
3744,231,348,18,2024-06-14,672
3745,375,4320,36,2025-09-02,500
3746,210,1803,78,2024-10-29,724
3747,134,2729,25,2025-04-05,189
3748,389,2518,48,2025-08-04,964
3749,269,2799,60,2025-03-09,711
3750,317,3014,5,2024-09-13,962
3751,226,1026,83,2024-01-01,154
3752,403,2925,41,2025-10-25,805
3753,134,4426,69,2024-08-15,834
3754,41,4436,61,2024-07-26,950
3755,192,25,45,2025-09-26,269
3756,321,4629,98,2024-03-29,912
3757,87,1077,68,2025-10-14,216
3758,305,2872,82,2025-02-21,185
3759,472,4868,27,2024-07-21,516
3760,58,1951,76,2025-02-12,938
3761,249,3747,59,2025-07-11,475
3762,491,525,3,2024-07-25,278
3763,421,696,40,2024-05-10,927
3764,425,2084,56,2025-10-12,142
3765,498,3643,99,2025-05-06,987
3766,328,2765,1,2025-10-21,769
3767,232,756,69,2024-09-09,158
3768,230,4988,9,2025-08-09,163
3769,217,706,38,2024-04-24,124
3770,340,904,57,2025-09-18,149
3771,416,4689,25,2025-09-22,912
3772,206,1656,82,2024-04-17,1000
3773,73,740,56,2024-08-01,554
