order_id,customer_id,store_id,employee_id,order_date,payment_method,order_status
16451,859,15,230,2025-07-13,Debit Card,Returned
16452,991,32,929,2024-07-23,Cash,Pending
16453,545,93,318,2024-03-09,Credit Card,Returned
16454,103,78,700,2025-07-14,UPI,Completed
16455,237,58,527,2024-10-11,UPI,Returned
16456,192,67,757,2025-04-04,Net Banking,Pending
16457,631,88,899,2024-11-24,Debit Card,Completed
16458,719,59,149,2025-11-18,UPI,Cancelled
16459,441,79,57,2024-09-06,Cash,Pending
16460,715,100,651,2024-12-29,Net Banking,Pending
16461,15,4,543,2025-10-31,Credit Card,Cancelled
16462,347,98,109,2024-08-04,Cash,Returned
16463,106,11,234,2025-02-15,UPI,Pending
16464,16,90,378,2025-03-10,UPI,Pending
16465,264,24,426,2025-02-21,Debit Card,Cancelled
16466,183,8,297,2024-02-05,Cash,Returned
16467,855,55,857,2024-01-01,Cash,Cancelled
16468,564,42,688,2024-07-22,Debit Card,Returned
16469,721,64,299,2024-04-14,Debit Card,Returned
16470,536,12,475,2024-09-06,UPI,Completed
16471,313,41,154,2024-11-26,Cash,Completed
16472,648,58,613,2024-12-12,Cash,Pending
16473,274,88,94,2025-08-09,Net Banking,Pending
16474,698,49,14,2024-02-16,UPI,Returned
16475,363,49,521,2025-08-09,Net Banking,Completed
16476,32,16,786,2024-05-30,Net Banking,Returned
16477,292,19,208,2025-04-27,UPI,Pending
16478,633,7,637,2025-11-17,Credit Card,Completed
16479,810,44,542,2024-12-24,UPI,Completed
16480,116,14,892,2025-09-11,Credit Card,Pending
16481,42,15,398,2025-08-07,Credit Card,Returned
16482,681,34,855,2025-11-06,Debit Card,Pending
16483,84,61,394,2025-04-26,Net Banking,Returned
16484,729,13,391,2025-03-06,Cash,Cancelled
16485,593,51,819,2025-05-26,Credit Card,Cancelled
16486,618,8,409,2025-05-01,Cash,Cancelled
16487,844,70,376,2025-03-05,Credit Card,Returned
16488,822,48,166,2025-09-02,Net Banking,Returned
16489,787,69,712,2025-10-12,Net Banking,Returned
16490,972,25,33,2025-07-01,Credit Card,Returned
16491,633,19,351,2025-08-07,Cash,Pending
16492,3,65,803,2024-03-06,Net Banking,Returned
16493,46,70,589,2024-03-06,Cash,Completed
16494,586,43,488,2024-09-16,UPI,Completed
16495,203,32,457,2024-04-12,Cash,Pending
16496,778,65,170,2025-12-10,Net Banking,Pending
16497,721,37,878,2025-04-11,UPI,Returned
16498,384,92,461,2025-07-28,Debit Card,Completed
16499,992,96,379,2024-03-21,Debit Card,Completed
16500,94,27,107,2024-03-03,Debit Card,Returned
16501,524,53,215,2024-02-17,Net Banking,Pending
16502,622,5,255,2025-06-15,UPI,Cancelled
16503,35,60,933,2024-11-30,Credit Card,Returned
16504,868,72,153,2024-10-20,Debit Card,Cancelled
16505,959,72,4,2024-08-19,Cash,Pending
16506,815,88,387,2024-10-30,Cash,Completed
16507,244,50,62,2024-06-30,Cash,Completed
16508,629,93,819,2025-06-13,UPI,Cancelled
16509,459,58,237,2024-12-08,Net Banking,Cancelled
16510,372,65,55,2024-10-08,Net Banking,Pending
16511,665,40,324,2024-06-16,Credit Card,Cancelled
16512,96,16,852,2024-01-04,Net Banking,Cancelled
16513,624,36,510,2024-01-05,Net Banking,Pending
16514,869,34,272,2025-02-03,Credit Card,Pending
16515,661,22,942,2024-01-06,UPI,Pending
16516,768,73,665,2024-02-10,Cash,Completed
16517,59,28,597,2024-04-07,Debit Card,Returned
16518,877,45,6,2024-03-20,UPI,Returned
16519,264,6,95,2024-03-16,Net Banking,Completed
16520,974,96,982,2025-06-11,Debit Card,Pending
16521,648,9,536,2025-05-11,UPI,Cancelled
16522,670,15,400,2024-07-09,Credit Card,Returned
16523,601,1,964,2024-12-10,Cash,Returned
16524,64,34,182,2025-12-02,Credit Card,Returned
16525,281,62,419,2024-02-18,Debit Card,Pending
16526,424,83,947,2025-10-14,Debit Card,Returned
16527,834,91,502,2025-03-13,UPI,Pending
16528,60,18,18,2025-02-16,Cash,Pending
16529,484,97,272,2025-12-28,Net Banking,Pending
16530,390,25,763,2025-08-08,Net Banking,Cancelled
16531,755,9,188,2025-04-02,Cash,Pending
16532,165,95,598,2024-02-20,Cash,Returned
16533,268,96,103,2025-06-01,Net Banking,Returned
16534,582,76,780,2025-08-07,Credit Card,Completed
16535,408,89,305,2025-03-06,Cash,Pending
16536,75,82,807,2024-04-05,Credit Card,Cancelled
16537,433,78,866,2024-05-20,Net Banking,Cancelled
16538,118,67,985,2024-12-12,Net Banking,Cancelled
16539,472,9,188,2025-12-08,Cash,Completed
16540,536,54,692,2025-01-01,Credit Card,Completed
16541,5,18,421,2024-01-30,Cash,Pending
16542,181,46,653,2025-05-11,UPI,Returned
16543,4,89,46,2025-05-30,Net Banking,Completed
16544,762,27,873,2024-04-12,Net Banking,Cancelled
16545,169,73,686,2024-02-14,UPI,Cancelled
16546,356,91,713,2024-12-07,Debit Card,Completed
16547,906,4,874,2025-07-13,UPI,Returned
16548,133,7,584,2025-05-11,Cash,Cancelled
16549,799,55,926,2024-10-10,Debit Card,Pending
16550,836,21,91,2025-02-11,Credit Card,Pending
16551,763,85,668,2025-05-14,Credit Card,Pending
16552,922,69,354,2024-07-01,Net Banking,Completed
16553,557,16,61,2025-10-03,Cash,Returned
16554,406,29,307,2025-02-02,Net Banking,Returned
16555,763,44,902,2025-04-20,UPI,Pending
16556,837,58,701,2025-08-08,UPI,Pending
16557,738,36,478,2024-09-29,UPI,Cancelled
16558,966,3,917,2024-03-21,Credit Card,Returned
16559,445,70,459,2024-03-05,Net Banking,Completed
16560,287,99,904,2025-09-28,Debit Card,Completed
16561,572,79,20,2025-04-26,UPI,Completed
16562,846,57,463,2024-10-09,Credit Card,Returned
16563,443,76,517,2024-04-25,UPI,Pending
16564,460,58,355,2025-06-07,Net Banking,Cancelled
16565,222,13,381,2025-01-12,UPI,Cancelled
16566,154,5,667,2024-08-06,Debit Card,Pending
16567,518,44,767,2024-08-01,UPI,Returned
16568,961,37,820,2025-01-23,UPI,Completed
16569,112,92,474,2025-01-29,Debit Card,Returned
16570,345,92,269,2025-06-09,UPI,Cancelled
16571,23,68,971,2025-10-08,Credit Card,Completed
16572,30,5,103,2024-07-13,UPI,Completed
16573,801,36,828,2024-04-07,Net Banking,Returned
16574,881,35,929,2024-01-26,Credit Card,Returned
16575,882,79,508,2025-05-24,Credit Card,Returned
16576,977,65,95,2024-07-17,Credit Card,Completed
16577,677,82,380,2025-12-21,UPI,Completed
16578,293,34,282,2025-11-14,Net Banking,Returned
16579,923,74,342,2024-12-01,Net Banking,Returned
16580,852,38,236,2025-07-20,Debit Card,Returned
16581,896,21,130,2024-11-12,UPI,Completed
16582,99,15,611,2024-02-25,Debit Card,Returned
16583,446,83,819,2024-12-21,UPI,Cancelled
16584,583,30,958,2025-12-18,Cash,Pending
16585,615,2,683,2024-11-22,Cash,Pending
16586,358,7,450,2025-10-12,UPI,Returned
16587,116,2,303,2024-05-13,Credit Card,Returned
16588,363,72,657,2025-03-07,Cash,Completed
16589,468,24,941,2024-04-08,Credit Card,Pending
16590,151,54,409,2025-11-03,UPI,Cancelled
16591,126,7,649,2024-01-13,Credit Card,Returned
16592,491,28,104,2024-06-30,UPI,Returned
16593,813,94,637,2025-04-30,Debit Card,Returned
16594,413,81,270,2024-11-21,Net Banking,Completed
16595,590,90,328,2025-06-04,Debit Card,Completed
16596,714,33,960,2025-08-04,Cash,Completed
16597,340,40,286,2024-03-25,Net Banking,Cancelled
16598,976,59,85,2024-03-15,Cash,Pending
16599,527,11,60,2024-07-08,Credit Card,Pending
16600,612,91,699,2025-11-20,Credit Card,Pending
16601,830,54,495,2024-10-03,UPI,Pending
16602,698,47,146,2024-08-07,Net Banking,Completed
16603,13,22,493,2024-02-13,UPI,Completed
16604,14,88,628,2025-07-24,UPI,Cancelled
16605,858,60,91,2025-11-29,Credit Card,Completed
16606,192,14,619,2025-05-10,Net Banking,Returned
16607,830,42,721,2024-07-03,UPI,Returned
16608,879,46,881,2024-10-31,Credit Card,Pending
16609,503,74,734,2024-07-17,Cash,Completed
16610,949,43,987,2025-05-19,Credit Card,Returned
16611,185,55,795,2024-06-08,Net Banking,Completed
16612,11,24,978,2025-09-27,Credit Card,Returned
16613,534,64,126,2024-04-19,Net Banking,Returned
16614,761,85,112,2025-01-07,Net Banking,Cancelled
16615,458,28,880,2025-01-09,Credit Card,Pending
16616,545,66,975,2024-11-21,Credit Card,Cancelled
16617,305,80,550,2024-01-28,Cash,Cancelled
16618,525,94,743,2025-08-08,Debit Card,Returned
16619,488,65,15,2025-02-28,UPI,Cancelled
16620,859,5,538,2025-12-14,Debit Card,Cancelled
16621,785,34,51,2025-09-14,Net Banking,Cancelled
16622,935,91,655,2025-08-06,Credit Card,Completed
16623,825,9,419,2024-01-08,Net Banking,Completed
16624,799,40,594,2024-01-19,UPI,Returned
16625,564,100,425,2024-03-13,UPI,Returned
16626,556,100,120,2025-10-10,Net Banking,Cancelled
16627,455,47,785,2024-04-05,Debit Card,Cancelled
16628,421,50,279,2025-07-29,UPI,Completed
16629,541,48,112,2024-12-31,Debit Card,Returned
16630,817,25,580,2024-01-10,Credit Card,Returned
16631,312,25,786,2024-06-28,Credit Card,Returned
16632,597,81,716,2024-10-10,UPI,Completed
16633,882,81,621,2024-10-04,Credit Card,Cancelled
16634,876,49,936,2025-06-09,Cash,Pending
16635,265,94,261,2025-08-24,Credit Card,Completed
16636,622,50,646,2024-09-12,Debit Card,Returned
16637,74,16,50,2024-01-17,Cash,Cancelled
16638,791,90,17,2024-09-08,Cash,Cancelled
16639,275,77,725,2024-09-05,UPI,Cancelled
16640,749,76,270,2024-11-07,Credit Card,Returned
16641,660,48,503,2025-04-10,Cash,Cancelled
16642,746,80,991,2025-03-09,Debit Card,Pending
16643,7,46,797,2025-06-05,Debit Card,Pending
16644,570,83,78,2025-08-21,UPI,Pending
16645,618,5,135,2025-12-14,Credit Card,Returned
16646,979,75,442,2024-06-09,Credit Card,Returned
16647,569,87,220,2024-09-18,Credit Card,Pending
16648,245,94,960,2024-03-05,Net Banking,Returned
16649,811,81,350,2024-11-21,Cash,Pending
16650,672,61,938,2024-07-25,UPI,Pending
16651,103,79,400,2025-11-12,Net Banking,Returned
16652,473,85,339,2025-05-31,UPI,Pending
16653,520,9,313,2025-03-03,Net Banking,Pending
16654,919,60,31,2024-08-05,Debit Card,Pending
16655,307,88,398,2025-12-18,UPI,Completed
16656,806,84,759,2025-07-19,UPI,Pending
16657,537,19,52,2024-03-25,Credit Card,Completed
16658,235,95,561,2024-05-06,Credit Card,Returned
16659,817,84,428,2025-05-03,Cash,Completed
16660,534,16,502,2025-04-27,Credit Card,Returned
16661,1000,75,939,2024-04-16,Credit Card,Returned
16662,970,92,581,2024-07-21,UPI,Pending
16663,584,49,347,2025-05-28,Credit Card,Pending
16664,629,85,723,2025-08-16,UPI,Completed
16665,654,11,870,2024-05-25,UPI,Completed
16666,419,90,499,2025-06-09,Debit Card,Returned
16667,760,64,464,2025-10-09,UPI,Pending
16668,142,53,537,2025-09-08,UPI,Cancelled
16669,777,48,536,2024-10-10,Credit Card,Completed
16670,367,56,66,2025-05-26,Net Banking,Completed
16671,508,22,839,2024-09-02,Debit Card,Completed
16672,27,41,977,2025-12-21,Cash,Cancelled
16673,362,94,500,2024-08-23,UPI,Returned
16674,213,2,183,2024-05-13,UPI,Returned
16675,451,5,919,2025-12-23,UPI,Completed
16676,594,78,237,2025-11-21,Debit Card,Returned
16677,299,93,616,2025-05-07,UPI,Cancelled
16678,294,48,675,2024-03-13,Debit Card,Pending
16679,653,82,600,2025-11-01,Net Banking,Pending
16680,841,91,134,2024-04-23,Debit Card,Completed
16681,981,26,98,2024-08-26,UPI,Completed
16682,105,7,909,2024-11-18,Debit Card,Completed
16683,53,38,997,2024-02-03,Net Banking,Cancelled
16684,393,57,54,2024-02-27,Debit Card,Completed
16685,780,97,543,2024-03-27,Net Banking,Cancelled
16686,667,5,249,2024-10-05,UPI,Cancelled
16687,473,82,291,2025-01-01,Credit Card,Returned
16688,796,82,883,2024-05-06,Credit Card,Cancelled
16689,276,38,767,2024-11-24,Debit Card,Cancelled
16690,624,42,944,2025-08-23,Credit Card,Completed
16691,811,48,487,2024-06-23,Cash,Pending
16692,394,25,402,2025-12-27,Debit Card,Completed
16693,397,93,126,2024-07-21,Credit Card,Completed
16694,805,93,535,2024-12-18,Cash,Completed
16695,822,43,941,2024-01-04,Cash,Completed
16696,929,1,79,2025-04-18,Net Banking,Returned
16697,169,50,573,2025-12-26,Cash,Completed
16698,166,39,868,2025-07-06,Net Banking,Completed
16699,1,22,700,2025-05-08,Credit Card,Completed
16700,863,92,36,2025-06-13,Credit Card,Cancelled
16701,235,95,661,2025-04-11,Debit Card,Returned
16702,99,66,467,2024-05-25,Cash,Pending
16703,622,32,58,2025-10-30,Cash,Cancelled
16704,440,84,62,2025-10-03,Net Banking,Cancelled
16705,853,49,436,2025-08-29,Net Banking,Cancelled
16706,825,95,889,2025-10-23,Net Banking,Pending
16707,262,71,94,2025-12-07,UPI,Completed
16708,657,61,17,2025-11-09,Cash,Pending
16709,88,19,554,2025-08-13,UPI,Cancelled
16710,695,27,589,2025-03-20,Cash,Pending
16711,350,74,480,2025-07-16,Credit Card,Completed
16712,884,50,76,2024-09-01,Net Banking,Returned
16713,634,70,787,2025-11-09,Debit Card,Returned
16714,555,23,43,2025-05-13,UPI,Cancelled
16715,420,48,892,2024-05-16,UPI,Returned
16716,217,47,565,2024-08-04,UPI,Cancelled
16717,963,39,676,2025-08-05,UPI,Completed
16718,683,11,790,2024-10-19,UPI,Cancelled
16719,145,89,32,2024-09-03,Credit Card,Returned
16720,515,74,72,2024-03-06,Cash,Cancelled
16721,951,81,44,2024-05-28,Cash,Pending
16722,651,93,553,2025-01-31,Credit Card,Completed
16723,38,11,363,2025-06-04,UPI,Returned
16724,357,51,429,2025-06-08,Cash,Returned
16725,898,19,10,2025-01-04,Cash,Completed
16726,730,80,357,2024-09-13,Cash,Pending
16727,713,100,940,2024-10-25,Cash,Completed
16728,735,87,760,2024-12-05,Debit Card,Completed
16729,509,31,346,2025-08-14,Debit Card,Cancelled
16730,263,25,59,2025-08-31,Cash,Pending
16731,32,6,158,2024-10-29,Cash,Completed
16732,982,78,879,2024-07-29,Net Banking,Pending
16733,967,19,914,2024-10-02,Cash,Pending
16734,498,13,629,2024-12-30,Credit Card,Pending
16735,837,91,557,2024-11-22,Credit Card,Cancelled
16736,249,9,721,2025-05-09,UPI,Cancelled
16737,383,64,710,2024-05-23,Cash,Returned
16738,106,76,752,2025-03-25,Cash,Completed
16739,360,79,737,2025-08-12,Credit Card,Pending
16740,962,96,962,2024-02-06,UPI,Pending
16741,216,47,497,2025-07-28,Cash,Cancelled
16742,136,54,731,2025-01-25,Cash,Pending
16743,668,72,118,2024-10-04,Credit Card,Returned
16744,231,13,807,2025-04-23,Net Banking,Pending
16745,114,63,757,2025-09-01,Debit Card,Completed
16746,922,53,918,2024-03-31,UPI,Cancelled
16747,443,14,925,2024-04-05,Net Banking,Pending
16748,212,38,172,2024-01-09,Net Banking,Returned
16749,665,21,120,2025-11-22,UPI,Completed
16750,726,63,670,2025-05-19,Credit Card,Cancelled
16751,293,81,533,2024-11-06,UPI,Pending
16752,987,65,336,2025-11-27,UPI,Pending
16753,560,87,705,2024-09-15,Credit Card,Returned
16754,101,43,607,2024-12-27,Cash,Pending
16755,54,52,414,2025-12-19,Net Banking,Pending
16756,130,84,453,2025-04-04,UPI,Completed
16757,988,100,624,2024-11-21,Credit Card,Pending
16758,977,28,681,2024-08-19,Cash,Returned
16759,222,84,612,2025-04-27,Credit Card,Cancelled
16760,990,53,409,2024-04-17,Debit Card,Completed
16761,494,8,572,2024-06-25,Cash,Pending
16762,437,74,452,2024-06-08,Credit Card,Completed
16763,794,52,952,2025-11-05,Debit Card,Pending
16764,770,37,83,2024-03-18,Net Banking,Completed
16765,131,5,190,2024-07-11,UPI,Returned
16766,916,85,416,2025-08-03,Cash,Pending
16767,645,8,673,2025-01-06,Debit Card,Cancelled
16768,593,45,637,2025-03-13,Net Banking,Completed
16769,494,38,217,2024-12-09,Credit Card,Pending
16770,394,22,891,2025-08-30,Credit Card,Returned
16771,257,1,706,2024-11-05,Cash,Returned
16772,273,56,625,2024-11-23,UPI,Returned
16773,789,54,53,2024-10-03,Credit Card,Returned
16774,226,56,338,2024-11-23,Cash,Cancelled
16775,390,20,155,2025-05-09,UPI,Pending
16776,755,7,113,2024-02-17,UPI,Returned
16777,642,34,139,2025-06-16,Debit Card,Returned
16778,569,7,875,2025-03-12,Cash,Cancelled
16779,878,6,25,2024-12-08,Credit Card,Completed
16780,655,46,340,2024-04-23,Cash,Pending
16781,815,32,345,2025-02-08,Cash,Cancelled
16782,470,19,436,2024-09-26,Credit Card,Cancelled
16783,182,71,901,2025-08-11,Credit Card,Cancelled
16784,646,74,459,2025-01-14,UPI,Pending
16785,270,12,654,2025-04-18,Cash,Completed
16786,876,49,880,2024-07-11,UPI,Returned
16787,774,75,401,2024-03-12,Cash,Completed
16788,981,29,123,2024-06-30,Cash,Completed
16789,879,61,761,2025-11-07,UPI,Completed
16790,357,41,260,2025-06-08,UPI,Pending
16791,802,68,560,2024-05-06,Net Banking,Pending
16792,777,13,705,2024-10-24,Credit Card,Completed
16793,774,22,297,2024-12-13,UPI,Pending
16794,742,68,305,2024-02-10,Net Banking,Completed
16795,724,43,232,2025-09-26,Net Banking,Completed
16796,108,89,653,2024-09-14,Cash,Completed
16797,88,64,27,2024-09-03,Debit Card,Cancelled
16798,510,58,809,2025-03-23,Cash,Cancelled
16799,599,67,886,2024-11-06,UPI,Pending
16800,705,97,195,2025-08-23,UPI,Pending
16801,537,45,397,2024-08-07,UPI,Completed
16802,650,13,862,2024-08-03,Credit Card,Cancelled
16803,693,4,210,2024-01-17,Cash,Cancelled
16804,546,57,493,2025-02-02,Credit Card,Returned
16805,429,24,871,2025-02-23,Net Banking,Cancelled
16806,920,1,119,2025-05-03,Debit Card,Completed
16807,139,32,168,2025-01-09,UPI,Cancelled
16808,510,76,77,2024-12-29,Debit Card,Completed
16809,879,100,186,2025-06-05,UPI,Completed
16810,771,100,788,2025-07-25,Net Banking,Returned
16811,155,74,917,2025-04-24,Credit Card,Returned
16812,440,36,79,2024-02-10,UPI,Returned
16813,318,29,345,2024-02-16,Cash,Cancelled
16814,57,24,427,2025-09-24,Cash,Cancelled
16815,149,56,663,2025-04-24,Cash,Pending
16816,637,2,643,2024-07-25,Debit Card,Returned
16817,605,73,592,2024-04-05,UPI,Completed
16818,148,84,304,2025-05-15,Net Banking,Pending
16819,237,58,752,2025-08-05,Cash,Returned
16820,637,62,496,2024-09-24,Credit Card,Returned
16821,265,55,173,2025-10-03,Cash,Pending
16822,163,25,633,2025-02-12,UPI,Cancelled
16823,596,24,692,2025-09-28,Cash,Pending
16824,651,85,676,2025-01-24,UPI,Cancelled
16825,249,98,664,2025-04-14,Net Banking,Returned
16826,183,14,373,2025-09-06,UPI,Pending
16827,781,18,598,2024-10-19,Credit Card,Returned
16828,611,84,216,2024-04-06,Debit Card,Returned
16829,327,21,840,2024-07-24,Debit Card,Returned
16830,533,87,787,2024-02-07,UPI,Cancelled
16831,668,78,285,2024-08-25,Cash,Returned
16832,50,77,34,2024-02-26,Cash,Completed
16833,417,44,994,2025-04-09,Debit Card,Returned
16834,905,87,60,2025-07-16,Debit Card,Returned
16835,148,37,799,2024-10-23,Net Banking,Cancelled
16836,381,18,657,2024-04-04,Credit Card,Pending
16837,978,16,856,2024-10-31,Cash,Completed
16838,516,35,620,2024-01-31,Credit Card,Returned
16839,520,72,265,2024-03-01,Cash,Cancelled
16840,515,38,858,2024-04-01,Cash,Completed
16841,695,50,338,2025-12-31,Credit Card,Returned
16842,455,89,173,2025-09-15,UPI,Returned
16843,484,98,834,2024-02-05,Debit Card,Cancelled
16844,751,66,16,2025-02-23,Credit Card,Pending
16845,502,78,516,2024-03-20,Debit Card,Completed
16846,508,3,686,2024-04-06,Credit Card,Completed
16847,509,38,103,2025-03-03,Net Banking,Returned
16848,973,14,230,2024-05-18,Net Banking,Returned
16849,842,88,50,2024-06-27,UPI,Returned
16850,2,27,188,2024-04-18,Credit Card,Cancelled
16851,328,45,585,2024-05-21,UPI,Cancelled
16852,660,46,796,2025-10-12,Cash,Completed
16853,532,44,63,2025-04-08,Debit Card,Pending
16854,297,31,229,2025-03-02,Debit Card,Completed
16855,926,1,543,2025-11-03,Net Banking,Pending
16856,973,8,148,2024-09-21,Debit Card,Completed
16857,243,94,527,2024-09-28,Net Banking,Returned
16858,443,44,977,2025-03-19,UPI,Cancelled
16859,863,90,850,2025-12-22,Cash,Returned
16860,479,1,683,2025-01-18,Debit Card,Returned
16861,206,72,167,2024-01-16,Cash,Returned
16862,116,93,457,2024-02-26,Net Banking,Completed
16863,525,70,555,2024-05-19,Net Banking,Completed
16864,234,58,112,2025-01-06,Credit Card,Completed
16865,406,38,86,2024-06-21,Cash,Completed
16866,358,31,829,2025-04-06,Net Banking,Completed
16867,46,48,810,2024-08-17,Credit Card,Returned
16868,146,68,736,2025-04-18,Credit Card,Pending
16869,499,36,395,2024-01-30,Net Banking,Returned
16870,999,50,291,2025-12-17,Cash,Cancelled
16871,738,78,328,2025-04-04,Net Banking,Cancelled
16872,335,81,957,2025-02-02,Cash,Completed
16873,649,31,525,2024-08-08,Credit Card,Cancelled
16874,454,1,272,2025-05-02,Credit Card,Completed
16875,552,88,938,2024-06-30,Credit Card,Pending
16876,590,99,5,2025-04-18,Cash,Completed
16877,272,8,841,2025-03-14,Net Banking,Completed
16878,749,95,365,2025-12-25,Cash,Pending
16879,955,70,435,2025-09-01,Cash,Completed
16880,977,38,771,2024-04-02,Credit Card,Pending
16881,217,78,134,2024-11-10,UPI,Pending
16882,222,52,259,2024-12-31,UPI,Returned
16883,227,88,189,2024-06-18,Debit Card,Returned
16884,55,78,674,2025-09-02,UPI,Returned
16885,578,39,38,2025-06-04,Cash,Completed
16886,54,77,879,2024-09-05,Debit Card,Returned
16887,266,12,840,2024-07-29,UPI,Completed
16888,787,97,108,2025-01-14,Credit Card,Cancelled
16889,698,31,737,2025-11-12,UPI,Cancelled
16890,580,8,774,2024-04-20,Cash,Cancelled
16891,40,72,241,2024-06-17,Net Banking,Completed
16892,627,95,314,2025-05-25,Debit Card,Completed
16893,501,68,335,2024-02-29,Cash,Returned
16894,889,50,487,2025-06-10,UPI,Returned
